,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
17,0.051950931549072266,0.01061628194199688,0.01049343744913737,0.007420606452437039,,entropy,6,,0.05,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.6397058823529411,0.6347607052896725,0.6253041362530414,0.6332569079652183,0.0059748711269935134,72
40,0.029430866241455078,0.002588840326255894,0.009878238042195639,0.007015881980744325,,gini,3,,0.05,random,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'random'}",0.6397058823529411,0.6347607052896725,0.6253041362530414,0.6332569079652183,0.0059748711269935134,72
58,0.03142221768697103,0.00024223212911846456,0.005209604899088542,0.007367493902896334,,gini,6,sqrt,0.05,random,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'random'}",0.6396396396396397,0.632258064516129,0.6276276276276276,0.6331751105944654,0.004946570413025221,82
13,0.06285818417867024,0.012763487390736359,0.005214214324951172,0.007374012615466019,,entropy,6,,0.005,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'best'}",0.6426512968299711,0.6467236467236467,0.6082725060827251,0.632549149878781,0.017246498850772844,83
52,0.04995433489481608,0.009583744862500482,0.005209763844807942,0.007367718686088393,,gini,6,,0.05,random,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'random'}",0.6374695863746959,0.6347607052896725,0.6253041362530414,0.6325114759724699,0.005214966829976876,84
64,0.05403939882914225,0.006534105286695506,0.005208571751912435,0.007366032812147957,,gini,9,,0.05,random,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'random'}",0.6374695863746959,0.6347607052896725,0.6253041362530414,0.6325114759724699,0.005214966829976876,84
27,0.07853809992472331,1.7996347877476922e-05,0.0,0.0,,entropy,9,,0.01,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.6345609065155807,0.6626865671641791,0.5995085995085995,0.6322520243961197,0.025843917424332043,86
15,0.052490552266438804,0.007375232935449913,0.015637874603271484,7.909845533223939e-06,,entropy,6,,0.01,best,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.64,0.6477272727272727,0.606280193236715,0.6313358219879959,0.017995667720165757,87
178,0.029308001200358074,0.0027727039815458043,0.00729680061340332,0.006421594533410563,"{0: 1, 1: 2}",entropy,9,sqrt,0.05,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'random'}",0.6312849162011173,0.6343042071197411,0.6276276276276276,0.631072250316162,0.0027298471889583378,88
214,0.037051995595296226,0.0076688573151029804,0.014273643493652344,0.004535859941441594,"{0: 1, 1: 2}",gini,9,sqrt,0.05,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'random'}",0.6312849162011173,0.6343042071197411,0.6276276276276276,0.631072250316162,0.0027298471889583378,88
34,0.022504329681396484,0.006515752688020955,0.00887918472290039,0.006554545908572986,,entropy,9,sqrt,0.05,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'random'}",0.6312849162011173,0.6343042071197411,0.6276276276276276,0.631072250316162,0.0027298471889583378,88
54,0.03139583269755045,0.00018314337310487136,0.0,0.0,,gini,6,sqrt,0.005,random,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'random'}",0.6454545454545455,0.6410256410256411,0.6064356435643564,0.630971943348181,0.01744374393913904,91
70,0.03210266431172689,0.011749523077580558,0.0,0.0,,gini,9,sqrt,0.05,random,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'random'}",0.6312849162011173,0.632258064516129,0.6276276276276276,0.6303902027816246,0.0019934259491076844,92
172,0.0628511110941569,0.00023341664601564025,0.0,0.0,"{0: 1, 1: 2}",entropy,9,,0.05,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'random'}",0.6390243902439025,0.6320987654320988,0.6190476190476191,0.6300569249078735,0.008282297644250695,93
212,0.03913799921671549,0.006375199421104446,0.005346457163492839,0.0037805163612153513,"{0: 1, 1: 2}",gini,9,sqrt,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'random'}",0.6098654708520179,0.6470588235294118,0.6322751322751323,0.629733142218854,0.015290141833458443,94
176,0.027226845423380535,0.00830330192628967,0.014583746592203775,0.0014607616806011053,"{0: 1, 1: 2}",entropy,9,sqrt,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'random'}",0.6098654708520179,0.6299212598425197,0.6337662337662338,0.6245176548202571,0.010478893942837497,95
174,0.04511793454488119,0.010346607763003217,0.007244666417439778,0.006435585530067251,"{0: 1, 1: 2}",entropy,9,sqrt,0.005,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'random'}",0.6295399515738499,0.6412429378531074,0.5725806451612904,0.6144545115294159,0.02999228217864108,96
56,0.024178504943847656,0.0064667627695794115,0.012420256932576498,0.004528145117025729,,gini,6,sqrt,0.01,random,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'random'}",0.648936170212766,0.5933503836317136,0.5922330097087378,0.6115065211844058,0.02647068946225371,97
208,0.05559293429056803,0.006198867896664659,0.010421196619669596,0.007368899878444387,"{0: 1, 1: 2}",gini,9,,0.05,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'random'}",0.6201716738197425,0.6235011990407674,0.5853658536585366,0.6096795755063488,0.01724604760747512,98
198,0.03126859664916992,2.3967886661266692e-05,0.011408090591430664,0.008159857463839132,"{0: 1, 1: 2}",gini,6,sqrt,0.005,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'random'}",0.6342710997442456,0.6296296296296297,0.5643776824034334,0.6094261372591029,0.03191037735981493,99
162,0.026047468185424805,0.00736845479163914,0.01562341054280599,2.1531132354965316e-06,"{0: 1, 1: 2}",entropy,6,sqrt,0.005,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'random'}",0.6342710997442456,0.6296296296296297,0.5643776824034334,0.6094261372591029,0.03191037735981493,99
215,0.02968915303548177,0.002582308752710122,0.0028389294942220054,0.004014852593349751,"{0: 1, 1: 2}",gini,9,sqrt,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'best'}",0.6457286432160804,0.6370967741935484,0.5449330783938815,0.6092528319345034,0.04561725048232153,101
20,0.02252086003621419,0.006520279276254341,0.01688806215922038,0.001786071814770606,,entropy,6,sqrt,0.01,random,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'random'}",0.6396396396396397,0.5948717948717949,0.5922330097087378,0.6089148147400575,0.021752424318784675,102
160,0.05327463150024414,0.007812537507471465,0.011587142944335938,0.008317910651234677,"{0: 1, 1: 2}",entropy,6,,0.05,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'random'}",0.5641891891891891,0.635,0.6271186440677966,0.6087692777523287,0.031686665597750914,103
210,0.03017910321553548,0.012782252772160383,0.013967514038085938,0.009157797948402248,"{0: 1, 1: 2}",gini,9,sqrt,0.005,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'random'}",0.614190687361419,0.6389684813753582,0.5725806451612904,0.6085799379660225,0.027391562945305273,104
196,0.04997380574544271,0.004093670351249079,0.0052140553792317705,0.007373787832273962,"{0: 1, 1: 2}",gini,6,,0.05,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'random'}",0.5641891891891891,0.6320987654320988,0.6253041362530414,0.6071973636247764,0.030537616667880855,105
203,0.02292005221048991,0.005225259747624182,0.012492895126342773,0.0045777172339829,"{0: 1, 1: 2}",gini,6,sqrt,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'best'}",0.6457286432160804,0.6404494382022472,0.5350553505535055,0.6070778106572777,0.05097315352839579,106
200,0.0314177672068278,0.00021499886607908265,0.010426044464111328,0.007372326949705761,"{0: 1, 1: 2}",gini,6,sqrt,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'random'}",0.6045454545454545,0.5950617283950618,0.5922330097087378,0.5972800642164181,0.00526560125256569,107
164,0.020798603693644207,0.007390378990300279,0.017800569534301758,0.0030652720764771245,"{0: 1, 1: 2}",entropy,6,sqrt,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'random'}",0.6045454545454545,0.5950617283950618,0.5922330097087378,0.5972800642164181,0.00526560125256569,107
158,0.06520366668701172,0.004901222219315935,0.010049661000569662,0.003998435729256773,"{0: 1, 1: 2}",entropy,6,,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'random'}",0.5806451612903226,0.6253101736972705,0.564870259481038,0.5902751981562103,0.025596861984042162,109
163,0.03125810623168945,1.0578551126248058e-05,0.01558979352315267,4.92999557799874e-05,"{0: 1, 1: 2}",entropy,6,sqrt,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'best'}",0.6578947368421053,0.5598526703499079,0.5482625482625483,0.5886699851515205,0.04917745023529462,110
167,0.029122352600097656,0.0036201433556322556,0.005333503087361653,0.003771356201808846,"{0: 1, 1: 2}",entropy,6,sqrt,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'best'}",0.6577540106951871,0.5557586837294333,0.5482625482625483,0.5872584142290562,0.04994176510411,111
175,0.03465811411539713,0.004498283920438129,0.007294178009033203,0.006418192460332633,"{0: 1, 1: 2}",entropy,9,sqrt,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'best'}",0.6258992805755396,0.5987394957983193,0.5303571428571429,0.5849986397436672,0.040196876858667116,112
165,0.031385342280069985,0.011018897210299354,0.008379062016805014,0.006429457224552143,"{0: 1, 1: 2}",entropy,6,sqrt,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'best'}",0.6482939632545932,0.5547309833024119,0.5482625482625483,0.5837624982731845,0.04570698445862384,113
179,0.0342248280843099,0.009973198088981144,0.013084967931111654,0.0035923164526916146,"{0: 1, 1: 2}",entropy,9,sqrt,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.05, 'splitter': 'best'}",0.6482939632545932,0.5557586837294333,0.5449330783938815,0.582995241792636,0.04638419774840699,114
201,0.03801314036051432,0.0057426952866849075,0.010422309239705404,0.005986353637777207,"{0: 1, 1: 2}",gini,6,sqrt,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'best'}",0.6155660377358491,0.5885286783042394,0.5351851851851852,0.5797599670750913,0.0333959886479203,115
156,0.05738155047098795,0.00866522907210209,0.010544141133626303,0.007457407558299288,"{0: 1, 1: 2}",entropy,6,,0.005,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'random'}",0.5582191780821918,0.5685185185185185,0.6,0.5755792322002368,0.01777262929907113,116
199,0.03142865498860677,0.00022894948824896808,0.0,0.0,"{0: 1, 1: 2}",gini,6,sqrt,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'best'}",0.5976744186046512,0.5889724310776943,0.5351851851851852,0.5739440116225102,0.027635920065847176,117
211,0.036603053410847984,0.007269827428663561,0.010416905085245768,0.007365864276844622,"{0: 1, 1: 2}",gini,9,sqrt,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.005, 'splitter': 'best'}",0.6220095693779905,0.5751633986928104,0.5172413793103449,0.5714714491270486,0.042851030957723565,118
213,0.03138359387715658,0.0001877522047918808,0.010553757349650065,0.007464317613516853,"{0: 1, 1: 2}",gini,9,sqrt,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'best'}",0.6166281755196305,0.5521739130434783,0.5425330812854442,0.5704450566161844,0.032892722224265786,119
177,0.03152736028035482,0.00021030269649860748,0.010432561238606771,0.007376942286763974,"{0: 1, 1: 2}",entropy,9,sqrt,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_split': 0.01, 'splitter': 'best'}",0.6114942528735632,0.5400696864111498,0.5401869158878505,0.5639169517241879,0.033642266314675415,120
170,0.07120259602864583,0.011698735473138419,0.007918914159138998,0.006386356192417881,"{0: 1, 1: 2}",entropy,9,,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'random'}",0.5967078189300411,0.574108818011257,0.5166959578207382,0.5625041982540121,0.033679616776583376,121
168,0.08124677340189616,0.015139256132643171,0.005671024322509766,0.0040312203102402635,"{0: 1, 1: 2}",entropy,9,,0.005,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'random'}",0.5589285714285714,0.5619389587073609,0.5557692307692308,0.558878920301721,0.0025190255567624914,122
73,0.04342484474182129,0.005289844732346508,0.009457985560099283,0.006790159353416426,balanced,entropy,3,,0.005,best,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'best'}",0.5573770491803278,0.590316573556797,0.5255102040816326,0.5577346089395858,0.026458297600487703,123
75,0.04509981473286947,0.007909113223775193,0.00791637102762858,0.006381598679432614,balanced,entropy,3,,0.01,best,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.5573770491803278,0.5892193308550185,0.5255102040816326,0.5573688613723263,0.026009142736571043,124
109,0.04521822929382324,0.010448705783285602,0.005211671193440755,0.007370416084393091,balanced,gini,3,,0.005,best,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'best'}",0.5573770491803278,0.5892193308550185,0.5255102040816326,0.5573688613723263,0.026009142736571043,124
111,0.04197875658671061,0.007223460262762474,0.01037899653116862,0.007339220188330024,balanced,gini,3,,0.01,best,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.5573770491803278,0.5892193308550185,0.5255102040816326,0.5573688613723263,0.026009142736571043,124
183,0.03994393348693848,0.006613113942440471,0.012421369552612305,0.00911979132783416,"{0: 1, 1: 2}",gini,3,,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.55668358714044,0.5889328063241107,0.5246179966044142,0.5567447966896549,0.026256446792827574,127
181,0.04460247357686361,0.010094434149951703,0.013134638468424479,0.003528983809623304,"{0: 1, 1: 2}",gini,3,,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'best'}",0.55668358714044,0.5881188118811881,0.5246179966044142,0.5564734652086808,0.025924525050273588,128
147,0.0315255324045817,0.00019199682363268925,0.01563262939453125,5.849763940041207e-06,"{0: 1, 1: 2}",entropy,3,,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.5553691275167785,0.5889328063241107,0.5246179966044142,0.5563066434817677,0.02626477856317149,129
145,0.047154903411865234,0.00019759056314879207,0.005208730697631836,0.007366257595340015,"{0: 1, 1: 2}",entropy,3,,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'best'}",0.5553691275167785,0.5881188118811881,0.5246179966044142,0.5560353120007936,0.025928378745161275,130
197,0.05773226420084635,0.007379023440260396,0.010415156682332357,0.007364639639564923,"{0: 1, 1: 2}",gini,6,,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5544715447154471,0.5860113421550095,0.5243697478991597,0.5549508782565388,0.025167357907726635,131
161,0.06256810824076335,0.00024265345582672056,0.01042628288269043,0.007372496871602128,"{0: 1, 1: 2}",entropy,6,,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5544715447154471,0.5860113421550095,0.5243697478991597,0.5549508782565388,0.025167357907726635,131
185,0.040577332178751625,0.0071734515510403,0.012456973393758139,0.005973581378137618,"{0: 1, 1: 2}",gini,3,,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5544715447154471,0.5860113421550095,0.5243697478991597,0.5549508782565388,0.025167357907726635,131
149,0.03125222524007162,9.553285662469314e-06,0.016314983367919922,0.0004838458209050635,"{0: 1, 1: 2}",entropy,3,,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5544715447154471,0.5860113421550095,0.5243697478991597,0.5549508782565388,0.025167357907726635,131
77,0.04759860038757324,0.0008340337865152455,0.011260986328125,0.008028435745951117,balanced,entropy,3,,0.05,best,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5544715447154471,0.584870848708487,0.5243697478991597,0.5545707137743646,0.024699570518017553,135
113,0.046979268391927086,0.012973784670643125,0.0,0.0,balanced,gini,3,,0.05,best,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5544715447154471,0.584870848708487,0.5243697478991597,0.5545707137743646,0.024699570518017553,135
192,0.0689557393391927,0.008939837843296645,0.0026661554972330728,0.0037705132635825946,"{0: 1, 1: 2}",gini,6,,0.005,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'random'}",0.5559380378657487,0.5539823008849557,0.5494505494505495,0.5531236294004179,0.002717212299778902,137
157,0.06486654281616211,0.0027088716134423254,0.008063316345214844,0.007627399938843897,"{0: 1, 1: 2}",entropy,6,,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'best'}",0.5585738539898133,0.5739299610894941,0.5249569707401033,0.5524869286064703,0.020451184829689318,138
173,0.07944599787394206,0.011711957267424205,0.005200703938802083,0.007354906044141082,"{0: 1, 1: 2}",entropy,9,,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5544715447154471,0.5834896810506567,0.5189456342668863,0.5523022866776633,0.026394604930203076,139
193,0.0676124890645345,0.007791265278999668,0.002666950225830078,0.0037716371795428853,"{0: 1, 1: 2}",gini,6,,0.005,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.005, 'splitter': 'best'}",0.5564924114671164,0.5739299610894941,0.5261324041811847,0.5521849255792651,0.019749555903974123,140
209,0.08428589502970378,0.007028120626134461,0.010417540868123373,0.007366313822647769,"{0: 1, 1: 2}",gini,9,,0.05,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.05, 'splitter': 'best'}",0.5526742301458671,0.5834896810506567,0.5180921052631579,0.5514186721532273,0.026713205836877446,141
159,0.05014665921529134,0.004337224879502511,0.010422945022583008,0.007370135136896419,"{0: 1, 1: 2}",entropy,6,,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.5574324324324325,0.5722543352601156,0.523972602739726,0.5512197901440914,0.02019453914543524,142
195,0.052529493967692055,0.008873880932803769,0.005208651224772136,0.007366145203743986,"{0: 1, 1: 2}",gini,6,,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.5564924114671164,0.5722543352601156,0.5242214532871973,0.5509894000048098,0.019991694759270814,143
206,0.05971876780192057,0.014065070119364663,0.014043251673380533,0.0025057216182545793,"{0: 1, 1: 2}",gini,9,,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'random'}",0.5311475409836065,0.5828220858895705,0.5245614035087719,0.5461770101273163,0.026051109828250676,144
194,0.05515869458516439,0.006232193233862205,0.005336364110310872,0.0037733797024664785,"{0: 1, 1: 2}",gini,6,,0.01,random,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'random'}",0.5212765957446809,0.5537918871252204,0.562,0.5456894942899672,0.01758475648164455,145
171,0.07340081532796223,0.007404796799676138,0.010425964991251627,0.00737228331998104,"{0: 1, 1: 2}",entropy,9,,0.01,best,"{'class_weight': {0: 1, 1: 2}, 'criterion': 'entropy', 'max_depth': 9, 'max_features': None, 'min_samples_split': 0.01, 'splitter': 'best'}",0.5553691275167785,0.5692307692307692,0.5108877721943048,0.5451625563139508,0.02488784037219804,146
